#Timing Information
Average RR Duration		1061		ms
Enddiastole time   		1069.7		ms
Endsystole time    		482.177		ms


#Timestamps
0		ms
34.56		ms
102.017		ms
136.577		ms
171.137		ms
205.697		ms
240.257		ms
274.817		ms
309.377		ms
343.937		ms
378.497		ms
413.057		ms
447.617		ms
482.177		ms
516.737		ms
551.297		ms
585.857		ms
620.417		ms
654.977		ms
689.537		ms
724.097		ms
758.657		ms
793.217		ms
827.777		ms
862.337		ms
896.897		ms
931.457		ms
966.017		ms
1000.58		ms
1035.14		ms
1069.7		ms
1104.26		ms
1161.92		ms
1196.48		ms
1231.04		ms
1265.6		ms
1300.16		ms
1334.72		ms
1369.28		ms
1403.84		ms
1438.4		ms
1472.96		ms
1507.52		ms
1542.08		ms
1576.64		ms
1611.2		ms
1645.76		ms
1680.32		ms
1714.88		ms
1749.44		ms
1784		ms
1818.56		ms
1853.12		ms
1887.68		ms
1922.24		ms
1956.8		ms
1991.36		ms
2025.92		ms
2060.48		ms
2095.04		ms
2129.6		ms
2164.16		ms
2216.94		ms
2251.5		ms
2286.06		ms
2320.62		ms
2355.18		ms
2389.74		ms
2424.3		ms
2458.86		ms
2493.42		ms
2527.98		ms
2562.54		ms
2597.1		ms
2631.66		ms
2666.22		ms
2700.78		ms
2735.34		ms
2769.9		ms
2804.46		ms
2839.02		ms
2873.58		ms
2908.14		ms
2942.7		ms
2977.26		ms
3011.82		ms
3046.38		ms
3080.94		ms
3115.5		ms
3150.06		ms
