#Timing Information
Average RR Duration		1133		ms
Enddiastole time   		36.309		ms
Endsystole time    		472.491		ms


#Timestamps
0		ms
45.159		ms
111.224		ms
156.382		ms
201.54		ms
246.699		ms
291.857		ms
337.016		ms
382.174		ms
427.332		ms
472.491		ms
517.649		ms
562.808		ms
607.966		ms
653.124		ms
698.283		ms
743.441		ms
788.6		ms
833.758		ms
878.916		ms
924.075		ms
969.233		ms
1014.39		ms
1059.55		ms
1104.71		ms
1149.87		ms
1195.03		ms
1246.24		ms
1291.4		ms
1336.56		ms
1381.72		ms
1426.88		ms
1472.04		ms
1517.19		ms
1562.35		ms
1607.51		ms
1652.67		ms
1697.83		ms
1742.99		ms
1788.14		ms
1833.3		ms
1878.46		ms
1923.62		ms
1968.78		ms
2013.94		ms
2059.1		ms
2104.25		ms
2149.41		ms
2194.57		ms
2239.73		ms
2284.89		ms
2330.05		ms
