#Timing Information
Average RR Duration		1711		ms
Enddiastole time   		44.928		ms
Endsystole time    		529.688		ms


#Timestamps
0		ms
44.928		ms
101.751		ms
146.679		ms
191.607		ms
236.535		ms
281.463		ms
326.391		ms
371.319		ms
416.247		ms
461.175		ms
506.103		ms
551.031		ms
595.959		ms
640.887		ms
685.815		ms
730.743		ms
775.671		ms
820.599		ms
865.527		ms
910.455		ms
955.383		ms
1000.31		ms
1045.24		ms
1090.17		ms
1135.1		ms
1180.02		ms
1224.95		ms
1269.88		ms
1314.81		ms
1359.74		ms
1404.66		ms
1449.59		ms
1494.52		ms
1539.45		ms
1584.38		ms
1629.3		ms
1674.23		ms
1719.16		ms
1811.79		ms
1856.72		ms
1901.64		ms
1946.57		ms
1991.5		ms
2036.43		ms
2081.36		ms
2126.28		ms
2171.21		ms
2216.14		ms
2261.07		ms
2306		ms
2350.93		ms
2395.85		ms
2440.78		ms
2485.71		ms
2530.64		ms
2575.57		ms
2620.49		ms
2665.42		ms
2710.35		ms
2755.28		ms
2800.2		ms
2845.13		ms
2890.06		ms
2934.99		ms
