#Timing Information
Average RR Duration		1089		ms
Enddiastole time   		1075.02		ms
Endsystole time    		445.109		ms


#Timestamps
0		ms
47.923		ms
116.559		ms
164.482		ms
212.405		ms
260.328		ms
308.251		ms
356.175		ms
404.098		ms
452.021		ms
499.944		ms
547.867		ms
595.791		ms
643.714		ms
691.637		ms
739.56		ms
787.483		ms
835.407		ms
883.33		ms
931.253		ms
979.176		ms
1027.1		ms
1075.02		ms
1122.95		ms
1206.58		ms
1254.5		ms
1302.43		ms
1350.35		ms
1398.27		ms
1446.2		ms
1494.12		ms
1542.04		ms
1589.97		ms
1637.89		ms
1685.81		ms
1733.74		ms
1781.66		ms
1829.58		ms
1877.51		ms
1925.43		ms
1973.35		ms
2021.28		ms
2069.2		ms
2117.12		ms
2165.05		ms
2212.97		ms
2260.89		ms
