#Timing Information
Average RR Duration		1079		ms
Enddiastole time   		949.755		ms
Endsystole time    		408.99		ms


#Timestamps
0		ms
67.784		ms
107.873		ms
147.963		ms
188.052		ms
228.142		ms
268.232		ms
308.321		ms
348.411		ms
388.5		ms
428.59		ms
468.68		ms
508.769		ms
548.859		ms
588.948		ms
629.038		ms
669.128		ms
709.217		ms
749.307		ms
789.396		ms
829.486		ms
869.576		ms
909.665		ms
949.755		ms
989.844		ms
1029.93		ms
1070.02		ms
1147.81		ms
1187.89		ms
1227.98		ms
1268.07		ms
1308.16		ms
1348.25		ms
1388.34		ms
1428.43		ms
1468.52		ms
1508.61		ms
1548.7		ms
1588.79		ms
1628.88		ms
1668.97		ms
1709.06		ms
1749.15		ms
1789.24		ms
1829.33		ms
1869.42		ms
1909.51		ms
1949.6		ms
1989.69		ms
2029.78		ms
2069.87		ms
2109.96		ms
2150.05		ms
