#Timing Information
Average RR Duration		1117		ms
Enddiastole time   		1090.03		ms
Endsystole time    		398.827		ms


#Timestamps
0		ms
34.56		ms
87.787		ms
122.347		ms
156.907		ms
191.467		ms
226.027		ms
260.587		ms
295.147		ms
329.707		ms
364.267		ms
398.827		ms
433.387		ms
467.947		ms
502.507		ms
537.067		ms
571.627		ms
606.187		ms
640.747		ms
675.307		ms
709.867		ms
744.427		ms
778.987		ms
813.547		ms
848.107		ms
882.667		ms
917.227		ms
951.787		ms
986.347		ms
1020.91		ms
1055.47		ms
1090.03		ms
1124.59		ms
1159.15		ms
1202.93		ms
1237.49		ms
1272.05		ms
1306.61		ms
1341.17		ms
1375.73		ms
1410.29		ms
1444.85		ms
1479.41		ms
1513.97		ms
1548.53		ms
1583.09		ms
1617.65		ms
1652.21		ms
1686.77		ms
1721.33		ms
1755.89		ms
1790.45		ms
1825.01		ms
1859.57		ms
1894.13		ms
1928.69		ms
1963.25		ms
1997.81		ms
2032.37		ms
2066.93		ms
2101.49		ms
2136.05		ms
2170.61		ms
2205.17		ms
2239.73		ms
2274.29		ms
2322.95		ms
2357.51		ms
2392.07		ms
2426.63		ms
2461.19		ms
2495.75		ms
2530.31		ms
2564.87		ms
2599.43		ms
2633.99		ms
2668.55		ms
2703.11		ms
2737.67		ms
2772.23		ms
2806.79		ms
2841.35		ms
2875.91		ms
2910.47		ms
2945.03		ms
2979.59		ms
3014.15		ms
3048.71		ms
3083.27		ms
3117.83		ms
3152.39		ms
3186.95		ms
3221.51		ms
3256.07		ms
3290.63		ms
